Experiment_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,Release
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,6.998627815,0.532149487
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,7.971587699,0.553918799
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,8.899023327,0.589353459
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,9.961094519,0.605650174
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,11.02316571,0.621946888
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,11.90628784,0.657385584
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,12.96835903,0.673682299
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,13.98539027,0.698179837
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,15.0009686,0.73907095
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,15.92695133,0.790899185
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,16.98684317,0.831786262
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,17.95931875,0.859020098
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,18.88723868,0.888990233
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,19.86019856,0.910759545
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,20.92275406,0.921591735
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,21.986036,0.924227137
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,22.91637743,0.926874647
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,23.93510372,0.932246348
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,24.91024296,0.929425297
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,25.92945355,0.929332472
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,26.94866414,0.929239648
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,27.92307692,0.934615385
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,28.94277181,0.929058035
15,ETC-PCL,0,10000,0,136.5,19.69,0.033333333,0.027142718,369.00369,0,358.85,59.92,6,4.17592,29.87311325,0.931705545
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,0.250775684,0.111579276
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,0.376618537,0.17337609
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,0.440319981,0.21457489
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,0.624664159,0.248901215
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,1.112175209,0.286647137
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,2.087977327,0.372439375
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,2.938846614,0.408451925
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,3.970680002,0.434155761
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,5.001863376,0.451275936
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,7.00234872,0.468351736
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,8.154304831,0.480316167
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,9.972266038,0.487099894
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,13.06256608,0.495542112
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,16.03183339,0.505706609
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,21.00041601,0.517496317
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,26.99849197,0.524088679
16,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.036859391,98.36065574,0,338.268,194.36,9,0.3386,35.05672462,0.535736943
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,0.187334246,0.07381394
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,0.37453849,0.145908374
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,0.438759945,0.193974103
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,0.988412404,0.252318039
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,2.085637274,0.341538195
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,3.056499281,0.362094607
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,4.030611361,0.425569326
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,5.001993379,0.452992668
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,6.881965991,0.478657676
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,7.913669377,0.50264478
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,9.914024718,0.518003848
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,12.94816349,0.584817736
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,16.03950356,0.606993812
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,20.88783346,0.630806192
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,26.88668943,0.647698948
17,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.029281717,60,0,338.268,194.36,9,0.3386,35.00667348,0.674795029
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,0.314217122,0.149344612
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,0.317987208,0.199129847
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,0.44383006,0.260926661
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,0.447730149,0.312428628
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,1.05705396,0.358752665
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,2.095517498,0.472009846
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,2.946646791,0.51145586
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,4.160224298,0.537151375
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,5.070244926,0.554277097
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,6.767953407,0.573083497
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,7.920559533,0.593631589
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,10.04194762,0.607268378
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,13.01264495,0.63631693
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,15.98204226,0.648198159
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,20.89069352,0.668574301
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,26.94948085,0.676880623
18,QRC-PCL,0,14000,0,312.5,6.38,0.05,0.027766975,65.93406593,0,338.268,194.36,9,0.3386,35.00758351,0.686812154
19,ACE-PVL-co-PAVL,0,15000,0.18,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,0.239260707,0.099562671
19,ACE-PVL-co-PAVL,0,15000,0.18,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,0.310042988,0.312973195
19,ACE-PVL-co-PAVL,0,15000,0.18,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,0.549540821,0.418650343
19,ACE-PVL-co-PAVL,0,15000,0.18,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,1.447539134,0.812907138
19,ACE-PVL-co-PAVL,0,15000,0.18,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,2.21203519,0.918553799
19,ACE-PVL-co-PAVL,0,15000,0.18,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,3.263098702,0.936785444
19,ACE-PVL-co-PAVL,0,15000,0.18,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,6.180466868,0.948811149
19,ACE-PVL-co-PAVL,0,15000,0.18,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,7.172485866,0.954851101
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,0.293799818,0.034518853
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,0.471763307,0.085321527
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,1.179467549,0.21739425
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,3.289538315,0.390035942
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,5.219985705,0.483419772
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,9.197072503,0.662050603
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,11.12514863,0.714784164
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,14.10571102,0.810139532
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,17.02533189,0.860782992
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,18.89353356,0.887097266
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,20.11912223,0.897188695
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,24.03064353,0.951839594
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,25.19789906,0.961934411
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,26.30717714,0.978130155
20,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,28.1744303,0.988184322
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,0.234873866,0.024359674
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,0.353911403,0.065003167
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,1.118170331,0.166584802
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,3.116910173,0.430696373
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,4.169989262,0.483480747
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,6.03937656,0.530120155
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,8.202563677,0.613327868
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,11.24454185,0.761525198
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,15.15547034,0.80601353
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,18.13176446,0.828198414
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,21.98376699,0.862527566
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,26.06886494,0.892778141
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,32.07848212,0.914786874
21,CCM-PVL-co-PAVL,0,15000,0.18,183,9.06,1,0.1,2.4848,0.5,368.385,93.06,6,3.3699,35.11239799,0.92477329
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,0.297356716,0.095494256
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,0.474134573,0.125971795
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,1.122675736,0.243820312
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,2.119318701,0.329128289
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,3.173346296,0.39817277
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,4.226662511,0.455022171
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,5.10391225,0.493589114
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,7.090440073,0.548351801
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,8.084000393,0.580814428
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,9.018634761,0.603117876
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,11.12028753,0.631451113
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,12.05480334,0.651722047
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,13.04777084,0.674022107
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,14.04073834,0.696322167
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,15.09156473,0.710488786
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,16.08405798,0.724658792
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,17.95225965,0.750973066
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,19.17808544,0.765129522
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,19.99522359,0.77321215
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,20.92926514,0.785353031
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,22.15497237,0.797476973
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,24.02246266,0.811596167
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,25.01460022,0.819668633
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,27.11601587,0.843936843
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,29.04219498,0.864150189
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,32.07682223,0.886331686
22,TAA-PVL-co-PAVL,0,15000,0.18,293,11.75,1,0.1,2.4848,0.5,434.504,93.06,7,2.4188,35.11073811,0.896318102
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,0.469747731,0.050768798
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,0.647355531,0.095473931
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,1.174606455,0.134061199
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,2.170063787,0.199044041
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,4.098495601,0.257875143
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,5.092293048,0.294402797
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,6.085497678,0.320767884
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,6.96144322,0.336977178
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,7.95429216,0.357244725
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,9.18035508,0.375466208
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,11.10783839,0.418037202
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,12.10128014,0.448467315
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,13.15269935,0.472796501
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,14.08709659,0.491034922
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,15.19625611,0.505198153
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,15.95529825,0.517349196
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,17.99873645,0.547718334
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,19.10801454,0.563914079
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,20.04205609,0.576054959
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,21.03478647,0.594289992
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,22.02727972,0.608459998
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,23.95334027,0.626640831
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,25.00416665,0.64080745
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,27.04724916,0.665079048
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,28.97378396,0.691389934
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,32.00864834,0.717636458
23,TAH-PVL-co-PAVL,0,15000,0.18,295,13.63,1,0.1,2.4848,0.5,532.649,99.13,8,4.4059,34.92672789,0.741857243
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,0.305469444,0.050238393
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,1.044669241,0.110969707
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,2.043835318,0.171722775
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,3.953789815,0.253472562
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,7.078370588,0.368796795
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,8.162379217,0.387715959
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,9.203241421,0.410815612
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,14.05993365,0.503272239
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,18.17824187,0.553826073
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,23.24957851,0.600275557
24,PTX-PVL-co-PAVL,0,15000,0.18,216.5,10.36,1,0.1,2.4848,0.1,853.918,221.29,15,3.7357,24.24729428,0.627555701
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,0.190241135,0.051824113
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,0.323158392,0.136049173
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,1.2083026,0.356296927
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,1.582165485,0.405949882
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,2.332009456,0.522534279
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,3.262562648,0.613189598
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,5.16987234,0.671387234
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,7.149068558,0.815973522
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,9.239735225,0.869840189
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,12.12671395,0.919338061
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,14.21261466,0.934328132
25,PTX-PVL-co-PAVL,0,39000,0.07,216.5,10.36,1,0.1,2.4848,0.5,853.918,221.29,15,3.7357,18.38362175,0.957828842
26,ACE-PVL-co-PAVL,0,39000,0.07,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,0.189711584,0.047504492
26,ACE-PVL-co-PAVL,0,39000,0.07,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,0.463754137,0.282908747
26,ACE-PVL-co-PAVL,0,39000,0.07,170,9.46,1,0.1,2.4848,0.5,151.165,49.33,3,1.3506,0.59693617,0.369293617
